TimeInterval,Activity,Accel.x,Accel.y,Accel.z,RotRate.x,RotRate.y,RotRate.z,Gravity.x,Gravity.y,Gravity.z,Attitude.pitch,Attitude.roll,Attitude.yaw,AccumulatedRateGravity,PeakRate
0,0,0.016807709,0.047669277,0.019007623,2.421074152,0.39575994,0.74409169,-0.024101391,-0.220078558,-0.975184381,0.221895,-0.024709673,0.095731551,-0.276545323,-0.871076126
0,0,0.016807709,0.047669277,0.019007623,2.421074152,0.39575994,0.74409169,-0.024101391,-0.220078558,-0.975184381,0.221895,-0.024709673,0.095731551,-0.292825387,-0.871076126
0,0,0.016807709,0.047669277,0.019007623,2.421074152,0.39575994,0.74409169,-0.024101391,-0.220078558,-0.975184381,0.221895,-0.024709673,0.095731551,-0.309105452,-0.871076126
0,0,0.016807709,0.047669277,0.019007623,2.421074152,0.39575994,0.74409169,-0.024101391,-0.220078558,-0.975184381,0.221895,-0.024709673,0.095731551,-0.325385516,-0.871076126
0,0,-0.024528012,0.042238921,0.040054023,1.552608728,0.236578599,0.684028685,-0.020683762,-0.296420097,-0.954833627,0.300942091,-0.021658775,0.132270389,-0.339351539,-0.871076126
0,0,-0.024528012,0.042238921,0.040054023,1.552608728,0.236578599,0.684028685,-0.020683762,-0.296420097,-0.954833627,0.300942091,-0.021658775,0.132270389,-0.353317562,-0.871076126
0,0,-0.024528012,0.042238921,0.040054023,1.552608728,0.236578599,0.684028685,-0.020683762,-0.296420097,-0.954833627,0.300942091,-0.021658775,0.132270389,-0.367095712,-0.871076126
0,0,-0.024528012,0.042238921,0.040054023,1.552608728,0.236578599,0.684028685,-0.020683762,-0.296420097,-0.954833627,0.300942091,-0.021658775,0.132270389,-0.380873863,-0.871076126
0,0,-0.024528012,0.042238921,0.040054023,1.552608728,0.236578599,0.684028685,-0.020683762,-0.296420097,-0.954833627,0.300942091,-0.021658775,0.132270389,-0.394652014,-0.871076126
0,0,-0.024528012,0.042238921,0.040054023,1.552608728,0.236578599,0.684028685,-0.020683762,-0.296420097,-0.954833627,0.300942091,-0.021658775,0.132270389,-0.408430165,-0.871076126
1,0,-0.080343068,-0.099012971,0.048433959,1.423998594,0.297724485,0.568012297,-0.020242862,-0.352250874,-0.935686648,0.359975029,-0.021630858,0.158738132,-0.420404457,-0.871076126
1,0,-0.080343068,-0.099012971,0.048433959,1.423998594,0.297724485,0.568012297,-0.020242862,-0.352250874,-0.935686648,0.359975029,-0.021630858,0.158738132,-0.432378748,-0.871076126
1,0,-0.080343068,-0.099012971,0.048433959,1.423998594,0.297724485,0.568012297,-0.020242862,-0.352250874,-0.935686648,0.359975029,-0.021630858,0.158738132,-0.444143125,-0.871076126
1,0,-0.080343068,-0.099012971,0.048433959,1.423998594,0.297724485,0.568012297,-0.020242862,-0.352250874,-0.935686648,0.359975029,-0.021630858,0.158738132,-0.455907502,-0.871076126
1,0,-0.062661044,-0.153072834,-0.006941497,1.029269099,0.210970312,0.605407417,-0.019187095,-0.385990083,-0.922303379,0.396280826,-0.020800452,0.180162667,-0.467559267,-0.871076126
1,0,-0.062661044,-0.153072834,-0.006941497,1.029269099,0.210970312,0.605407417,-0.019187095,-0.385990083,-0.922303379,0.396280826,-0.020800452,0.180162667,-0.479211031,-0.871076126
1,0,-0.062661044,-0.153072834,-0.006941497,1.029269099,0.210970312,0.605407417,-0.019187095,-0.385990083,-0.922303379,0.396280826,-0.020800452,0.180162667,-0.490862796,-0.871076126
1,0,-0.082160972,-0.12960428,0.00491631,1.397966266,0.07307554,0.226383567,-0.020042386,-0.406925678,-0.913241386,0.419085941,-0.021942906,0.189701454,-0.494613507,-0.871076126
1,0,-0.082160972,-0.12960428,0.00491631,1.397966266,0.07307554,0.226383567,-0.020042386,-0.406925678,-0.913241386,0.419085941,-0.021942906,0.189701454,-0.497211257,-0.871076126
1,0,-0.082160972,-0.12960428,0.00491631,1.397966266,0.07307554,0.226383567,-0.020042386,-0.406925678,-0.913241386,0.419085941,-0.021942906,0.189701454,-0.499809007,-0.871076126
1,0,-0.162366539,-0.085352421,0.097602248,2.056851625,0.539286077,-0.207072482,-0.015337303,-0.438756824,-0.898474932,0.454214764,-0.017068716,0.190986634,-0.498759053,-0.871076126
1,0,-0.162366539,-0.085352421,0.097602248,2.056851625,0.539286077,-0.207072482,-0.015337303,-0.438756824,-0.898474932,0.454214764,-0.017068716,0.190986634,-0.497709099,-0.871076126
1,0,-0.162366539,-0.085352421,0.097602248,2.056851625,0.539286077,-0.207072482,-0.015337303,-0.438756824,-0.898474932,0.454214764,-0.017068716,0.190986634,-0.496659145,-0.871076126
1,0,-0.194107577,-0.243394881,0.019549429,2.017940044,0.899900913,-0.355788171,0.001694263,-0.476423621,-0.879214227,0.496582511,0.001927017,0.184705559,-0.496216962,-0.871076126
1,0,-0.194107577,-0.243394881,0.019549429,2.017940044,0.899900913,-0.355788171,0.001694263,-0.476423621,-0.879214227,0.496582511,0.001927017,0.184705559,-0.495570141,-0.871076126
1,0,-0.194107577,-0.243394881,0.019549429,2.017940044,0.899900913,-0.355788171,0.001694263,-0.476423621,-0.879214227,0.496582511,0.001927017,0.184705559,-0.49492332,-0.871076126
1,0,-0.024814293,-0.41146332,-0.063069224,0.89313066,0.719482899,-0.517930865,0.020145135,-0.502706349,-0.864222467,0.526726601,0.023305905,0.17451533,-0.489948255,-0.871076126
1,0,-0.024814293,-0.41146332,-0.063069224,0.89313066,0.719482899,-0.517930865,0.020145135,-0.502706349,-0.864222467,0.526726601,0.023305905,0.17451533,-0.48497319,-0.871076126
1,0,-0.024814293,-0.41146332,-0.063069224,0.89313066,0.719482899,-0.517930865,0.020145135,-0.502706349,-0.864222467,0.526726601,0.023305905,0.17451533,-0.479998124,-0.871076126
1,0,0.059639424,-0.23288095,-0.011071026,0.025928486,0.508647919,-0.664008975,0.036613058,-0.508940697,-0.860022545,0.533953755,0.042546515,0.160312096,-0.470838473,-0.871076126
1,0,0.059639424,-0.23288095,-0.011071026,0.025928486,0.508647919,-0.664008975,0.036613058,-0.508940697,-0.860022545,0.533953755,0.042546515,0.160312096,-0.46062414,-0.871076126
1,0,0.059639424,-0.23288095,-0.011071026,0.025928486,0.508647919,-0.664008975,0.036613058,-0.508940697,-0.860022545,0.533953755,0.042546515,0.160312096,-0.450409806,-0.871076126
1,0,0.015043892,-0.046958804,0.090769887,-0.054829769,0.428970367,-0.689501703,0.051499747,-0.50725615,-0.860255182,0.531997948,0.059794301,0.144695776,-0.439003763,-0.871076126
1,0,0.015043892,-0.046958804,0.090769887,-0.054829769,0.428970367,-0.689501703,0.051499747,-0.50725615,-0.860255182,0.531997948,0.059794301,0.144695776,-0.427597721,-0.871076126
1,0,0.015043892,-0.046958804,0.090769887,-0.054829769,0.428970367,-0.689501703,0.051499747,-0.50725615,-0.860255182,0.531997948,0.059794301,0.144695776,-0.416191678,-0.871076126
1,0,0.04064773,0.015275598,0.123271108,0.059701722,0.282891005,-0.681786299,0.064760059,-0.506822705,-0.859614372,0.531495066,0.075194134,0.12869164,-0.403308872,-0.871076126
1,0,0.04064773,0.015275598,0.123271108,0.059701722,0.282891005,-0.681786299,0.064760059,-0.506822705,-0.859614372,0.531495066,0.075194134,0.12869164,-0.3864576,-0.871076126
1,0,0.04064773,0.015275598,0.123271108,0.059701722,0.282891005,-0.681786299,0.064760059,-0.506822705,-0.859614372,0.531495066,0.075194134,0.12869164,-0.369606328,-0.871076126
1,0,0.085557371,0.014454842,0.120252311,0.038525291,0.107688338,-0.6347574,0.074782081,-0.506551325,-0.858960629,0.531180235,0.086842156,0.113273626,-0.351815077,-0.871076126
1,0,0.085557371,0.014454842,0.120252311,0.038525291,0.107688338,-0.6347574,0.074782081,-0.506551325,-0.858960629,0.531180235,0.086842156,0.113273626,-0.334023826,-0.871076126
1,0,0.085557371,0.014454842,0.120252311,0.038525291,0.107688338,-0.6347574,0.074782081,-0.506551325,-0.858960629,0.531180235,0.086842156,0.113273626,-0.316232575,-0.871076126
1,0,0.113984421,-0.0630036,0.050686836,-0.136797324,-0.107186161,-0.382286817,0.080183774,-0.505569994,-0.859051526,0.530042488,0.093070231,0.101195515,-0.300880077,-0.871076126
1,0,0.113984421,-0.0630036,0.050686836,-0.136797324,-0.107186161,-0.382286817,0.080183774,-0.505569994,-0.859051526,0.530042488,0.093070231,0.101195515,-0.277347801,-0.871076126
1,0,0.113984421,-0.0630036,0.050686836,-0.136797324,-0.107186161,-0.382286817,0.080183774,-0.505569994,-0.859051526,0.530042488,0.093070231,0.101195515,-0.253815525,-0.871076126
1,0,0.14502199,0.010008544,0.022056282,-0.43498978,-0.461342186,-0.164953098,0.077847987,-0.499831527,-0.862617016,0.523404268,0.090002482,0.095864654,-0.230935321,-0.871076126
1,0,0.14502199,0.010008544,0.022056282,-0.43498978,-0.461342186,-0.164953098,0.077847987,-0.499831527,-0.862617016,0.523404268,0.090002482,0.095864654,-0.208055118,-0.871076126
1,0,0.14502199,0.010008544,0.022056282,-0.43498978,-0.461342186,-0.164953098,0.077847987,-0.499831527,-0.862617016,0.523404268,0.090002482,0.095864654,-0.185174914,-0.871076126
1,0,0.142115206,0.098713219,0.109356642,-0.338507384,-0.761685669,-0.039401885,0.067891613,-0.492451668,-0.867687762,0.514904408,0.078085201,0.094378169,-0.161349141,-0.871076126
1,0,0.142115206,0.098713219,0.109356642,-0.338507384,-0.761685669,-0.039401885,0.067891613,-0.492451668,-0.867687762,0.514904408,0.078085201,0.094378169,-0.136201616,-0.871076126
1,0,0.142115206,0.098713219,0.109356642,-0.338507384,-0.761685669,-0.039401885,0.067891613,-0.492451668,-0.867687762,0.514904408,0.078085201,0.094378169,-0.111054092,-0.871076126
1,0,0.132293463,0.255545378,0.198886991,0.010497518,-0.669823945,-0.054600812,0.055328693,-0.489234418,-0.870395541,0.511211745,0.063481886,0.093813253,-0.086116448,-0.871076126
1,0,0.132293463,0.255545378,0.198886991,0.010497518,-0.669823945,-0.054600812,0.055328693,-0.489234418,-0.870395541,0.511211745,0.063481886,0.093813253,-0.061178805,-0.871076126
1,0,0.132293463,0.255545378,0.198886991,0.010497518,-0.669823945,-0.054600812,0.055328693,-0.489234418,-0.870395541,0.511211745,0.063481886,0.093813253,-0.036241162,-0.871076126
1,0,0.101636216,0.25948143,0.09107393,0.385233015,-0.549288929,-0.151251882,0.045855321,-0.492499113,-0.869104087,0.514958952,0.052712722,0.091337229,-0.010426781,-0.75537403
1,0,0.101636216,0.25948143,0.09107393,0.385233015,-0.549288929,-0.151251882,0.045855321,-0.492499113,-0.869104087,0.514958952,0.052712722,0.091337229,0.013073558,0.493562946
1,0,0.101636216,0.25948143,0.09107393,0.385233015,-0.549288929,-0.151251882,0.045855321,-0.492499113,-0.869104087,0.514958952,0.052712722,0.091337229,0.036573898,0.493562946
1,0,0.101170696,0.074085802,-0.067546308,0.383930564,-0.479524523,-0.22803013,0.039194975,-0.499852389,-0.865223289,0.52342835,0.045269468,0.086100951,0.06072211,0.493562946
1,0,0.101170696,0.074085802,-0.067546308,0.383930564,-0.479524523,-0.22803013,0.039194975,-0.499852389,-0.865223289,0.52342835,0.045269468,0.086100951,0.084870323,0.493562946
1,0,0.101170696,0.074085802,-0.067546308,0.383930564,-0.479524523,-0.22803013,0.039194975,-0.499852389,-0.865223289,0.52342835,0.045269468,0.086100951,0.109018536,0.493562946
1,0,0.106427953,-0.080291688,-0.144100368,0.079230219,-0.627172887,-0.152336001,0.031786222,-0.503113329,-0.863635659,0.527197501,0.036788524,0.081669269,0.133118422,0.493562946
1,0,0.106427953,-0.080291688,-0.144100368,0.079230219,-0.627172887,-0.152336001,0.031786222,-0.503113329,-0.863635659,0.527197501,0.036788524,0.081669269,0.155414448,0.493562946
1,0,0.106427953,-0.080291688,-0.144100368,0.079230219,-0.627172887,-0.152336001,0.031786222,-0.503113329,-0.863635659,0.527197501,0.036788524,0.081669269,0.177710474,0.493562946
1,0,0.117765486,0.134819508,0.051416159,0.783496201,-0.624478996,-0.381828368,0.022691721,-0.509102881,-0.860406518,0.53414214,0.026367144,0.075944607,0.204298706,0.664230549
1,0,0.117765486,0.134819508,0.051416159,0.783496201,-0.624478996,-0.381828368,0.022691721,-0.509102881,-0.860406518,0.53414214,0.026367144,0.075944607,0.230886938,0.664230549
1,0,0.117765486,0.134819508,0.051416159,0.783496201,-0.624478996,-0.381828368,0.022691721,-0.509102881,-0.860406518,0.53414214,0.026367144,0.075944607,0.257362558,0.664230549
1,0,0.066642284,0.394812763,0.041485727,1.717211604,-0.229834706,-0.714857638,0.020775367,-0.530509591,-0.847424328,0.559201588,0.024510987,0.062378475,0.285821426,0.76339297
1,0,0.066642284,0.394812763,0.041485727,1.717211604,-0.229834706,-0.714857638,0.020775367,-0.530509591,-0.847424328,0.559201588,0.024510987,0.062378475,0.314280294,0.76339297
1,0,0.066642284,0.394812763,0.041485727,1.717211604,-0.229834706,-0.714857638,0.020775367,-0.530509591,-0.847424328,0.559201588,0.024510987,0.062378475,0.334838108,0.76339297
1,0,0.000515278,0.117268801,-0.171548426,2.313722134,-0.05750595,-1.316771626,0.030063389,-0.564305902,-0.825018167,0.599592257,0.036423552,0.037231992,0.363895459,1.18836979
1,0,0.000515278,0.117268801,-0.171548426,2.313722134,-0.05750595,-1.316771626,0.030063389,-0.564305902,-0.825018167,0.599592257,0.036423552,0.037231992,0.392952809,1.18836979
1,0,0.000515278,0.117268801,-0.171548426,2.313722134,-0.05750595,-1.316771626,0.030063389,-0.564305902,-0.825018167,0.599592257,0.036423552,0.037231992,0.418362456,1.18836979
1,0,0.040250458,-0.313192189,-0.123948276,2.951110125,-0.237659454,-1.416782498,0.045427702,-0.605310977,-0.794691741,0.65015648,0.057101786,-0.002151504,0.448081215,1.40382538
1,0,0.040250458,-0.313192189,-0.123948276,2.951110125,-0.237659454,-1.416782498,0.045427702,-0.605310977,-0.794691741,0.65015648,0.057101786,-0.002151504,0.477799974,1.40382538
1,0,0.040250458,-0.313192189,-0.123948276,2.951110125,-0.237659454,-1.416782498,0.045427702,-0.605310977,-0.794691741,0.65015648,0.057101786,-0.002151504,0.508126504,1.40382538
1,0,0.036218647,-0.227189064,0.002547979,4.139832497,-0.43509686,-1.02598393,0.054769587,-0.658767283,-0.750350535,0.71917908,0.072862783,-0.038553831,0.536040768,1.40382538
1,0,0.036218647,-0.227189064,0.002547979,4.139832497,-0.43509686,-1.02598393,0.054769587,-0.658767283,-0.750350535,0.71917908,0.072862783,-0.038553831,0.563955032,1.40382538
1,0,0.036218647,-0.227189064,0.002547979,4.139832497,-0.43509686,-1.02598393,0.054769587,-0.658767283,-0.750350535,0.71917908,0.072862783,-0.038553831,0.587541051,1.40382538
1,0,-0.000646338,0.153666079,0.228275895,4.474908352,-0.453307807,-0.950069904,0.061345875,-0.720072746,-0.69118154,0.803907181,0.088523125,-0.074880425,0.61061488,1.40382538
1,0,-0.000646338,0.153666079,0.228275895,4.474908352,-0.453307807,-0.950069904,0.061345875,-0.720072746,-0.69118154,0.803907181,0.088523125,-0.074880425,0.633688709,1.40382538
1,0,-0.000646338,0.153666079,0.228275895,4.474908352,-0.453307807,-0.950069904,0.061345875,-0.720072746,-0.69118154,0.803907181,0.088523125,-0.074880425,0.652577952,1.40382538
1,0,0.016012184,-0.058689475,0.160644293,4.372941017,-0.208889857,-0.509589136,0.068689436,-0.778209805,-0.624236584,0.891810115,0.109596578,-0.111532541,0.661935928,1.40382538
1,0,0.016012184,-0.058689475,0.160644293,4.372941017,-0.208889857,-0.509589136,0.068689436,-0.778209805,-0.624236584,0.891810115,0.109596578,-0.111532541,0.671293903,1.40382538
1,0,0.016012184,-0.058689475,0.160644293,4.372941017,-0.208889857,-0.509589136,0.068689436,-0.778209805,-0.624236584,0.891810115,0.109596578,-0.111532541,0.67946017,1.40382538
1,0,0.097255692,-0.036397874,-0.129305363,3.930534363,-0.427603602,-0.038674522,0.069309324,-0.826593876,-0.558514833,0.973028341,0.123464569,-0.135751818,0.684955203,1.40382538
1,0,0.097255692,-0.036397874,-0.129305363,3.930534363,-0.427603602,-0.038674522,0.069309324,-0.826593876,-0.558514833,0.973028341,0.123464569,-0.135751818,0.690450236,1.40382538
1,0,0.097255692,-0.036397874,-0.129305363,3.930534363,-0.427603602,-0.038674522,0.069309324,-0.826593876,-0.558514833,0.973028341,0.123464569,-0.135751818,0.694468506,1.40382538
1,0,0.180292264,0.179459393,-0.112269521,3.750726461,-0.658382595,0.1320135,0.06244462,-0.867081761,-0.494236588,1.049314204,0.12567968,-0.151790842,0.700333992,1.40382538
1,0,0.180292264,0.179459393,-0.112269521,3.750726461,-0.658382595,0.1320135,0.06244462,-0.867081761,-0.494236588,1.049314204,0.12567968,-0.151790842,0.706199479,1.40382538
1,0,0.180292264,0.179459393,-0.112269521,3.750726461,-0.658382595,0.1320135,0.06244462,-0.867081761,-0.494236588,1.049314204,0.12567968,-0.151790842,0.711124986,1.40382538
1,0,0.093609765,0.224952459,-0.08756268,3.287642479,-0.632257044,0.359693944,0.052157514,-0.900291502,-0.432151347,1.120438769,0.120111736,-0.160363705,0.712958701,1.40382538
1,0,0.093609765,0.224952459,-0.08756268,3.287642479,-0.632257044,0.359693944,0.052157514,-0.900291502,-0.432151347,1.120438769,0.120111736,-0.160363705,0.714792416,1.40382538
1,0,0.093609765,0.224952459,-0.08756268,3.287642479,-0.632257044,0.359693944,0.052157514,-0.900291502,-0.432151347,1.120438769,0.120111736,-0.160363705,0.719064884,1.40382538
1,0,-0.020851117,0.156627893,-0.021190643,2.693820953,-0.449620068,0.442189217,0.039726291,-0.924755514,-0.37848264,1.180392596,0.104579059,-0.155540817,0.718741243,1.40382538
1,0,-0.020851117,0.156627893,-0.021190643,2.693820953,-0.449620068,0.442189217,0.039726291,-0.924755514,-0.37848264,1.180392596,0.104579059,-0.155540817,0.718417603,1.40382538
1,0,-0.020851117,0.156627893,-0.021190643,2.693820953,-0.449620068,0.442189217,0.039726291,-0.924755514,-0.37848264,1.180392596,0.104579059,-0.155540817,0.718746034,1.40382538
1,0,-0.055721723,0.085725486,-0.134881735,2.784933329,-0.33303386,0.287323087,0.030636318,-0.943986535,-0.328558177,1.234509731,0.09297589,-0.150865998,0.718071546,1.40382538
1,0,-0.055721723,0.085725486,-0.134881735,2.784933329,-0.33303386,0.287323087,0.030636318,-0.943986535,-0.328558177,1.234509731,0.09297589,-0.150865998,0.717397058,1.40382538
1,0,-0.055721723,0.085725486,-0.134881735,2.784933329,-0.33303386,0.287323087,0.030636318,-0.943986535,-0.328558177,1.234509731,0.09297589,-0.150865998,0.715777,1.40382538
1,0,-0.092224784,0.008270621,-0.139937639,3.135386229,-0.438037932,0.270734727,0.022232765,-0.961853504,-0.272659868,1.293698873,0.081360294,-0.146785942,0.716395361,1.40382538
1,0,-0.092224784,0.008270621,-0.139937639,3.135386229,-0.438037932,0.270734727,0.022232765,-0.961853504,-0.272659868,1.293698873,0.081360294,-0.146785942,0.717013722,1.40382538
1,0,-0.092224784,0.008270621,-0.139937639,3.135386229,-0.438037932,0.270734727,0.022232765,-0.961853504,-0.272659868,1.293698873,0.081360294,-0.146785942,0.717841963,1.40382538
