TimeInterval,Activity,Accel.x,Accel.y,Accel.z,RotRate.x,RotRate.y,RotRate.z,Gravity.x,Gravity.y,Gravity.z,Attitude.pitch,Attitude.roll,Attitude.yaw,AccumulatedRateGravity,PeakRate
2,1,-0.003585726,0.005646676,-0.004129589,0.06847965,0.069859385,-0.037884377,-0.039657611,-0.379546583,-0.924322307,0.389306151,-0.042878229,0.166289853,0.002013475,0.013368774
2,1,-0.003585726,0.005646676,-0.004129589,0.06847965,0.069859385,-0.037884377,-0.039657611,-0.379546583,-0.924322307,0.389306151,-0.042878229,0.166289853,0.002025512,0.013368774
2,1,-0.003585726,0.005646676,-0.004129589,0.06847965,0.069859385,-0.037884377,-0.039657611,-0.379546583,-0.924322307,0.389306151,-0.042878229,0.166289853,0.002037548,0.013368774
2,1,0.004805986,0.000570685,0.001626134,0.150237307,0.077716105,-0.060482845,-0.036254272,-0.383534104,-0.922814846,0.393620015,-0.039266422,0.164903245,0.002345069,0.020560946
2,1,0.004805986,0.000570685,0.001626134,0.150237307,0.077716105,-0.060482845,-0.036254272,-0.383534104,-0.922814846,0.393620015,-0.039266422,0.164903245,0.002652589,0.020560946
2,1,0.004805986,0.000570685,0.001626134,0.150237307,0.077716105,-0.060482845,-0.036254272,-0.383534104,-0.922814846,0.393620015,-0.039266422,0.164903245,0.002796432,0.020560946
2,1,0.004805986,0.000570685,0.001626134,0.150237307,0.077716105,-0.060482845,-0.036254272,-0.383534104,-0.922814846,0.393620015,-0.039266422,0.164903245,0.002940276,0.020560946
2,1,-0.024188641,-0.020632923,-0.035969198,0.481482387,0.237176165,-0.178297788,-0.029506993,-0.395243764,-0.918102264,0.406333221,-0.032128055,0.160208516,0.003787823,0.055746105
2,1,-0.024188641,-0.020632923,-0.035969198,0.481482387,0.237176165,-0.178297788,-0.029506993,-0.395243764,-0.918102264,0.406333221,-0.032128055,0.160208516,0.004635369,0.055746105
2,1,-0.024188641,-0.020632923,-0.035969198,0.481482387,0.237176165,-0.178297788,-0.029506993,-0.395243764,-0.918102264,0.406333221,-0.032128055,0.160208516,0.005675481,0.055746105
2,1,-0.024188641,-0.020632923,-0.035969198,0.481482387,0.237176165,-0.178297788,-0.029506993,-0.395243764,-0.918102264,0.406333221,-0.032128055,0.160208516,0.006715593,0.055746105
2,1,-0.016199993,-0.014882594,-0.05597657,0.834692478,0.272346228,-0.471894324,-0.016102869,-0.415840894,-0.909294844,0.428867246,-0.017707333,0.148456367,0.012688731,0.302397433
2,1,-0.016199993,-0.014882594,-0.05597657,0.834692478,0.272346228,-0.471894324,-0.016102869,-0.415840894,-0.909294844,0.428867246,-0.017707333,0.148456367,0.018661869,0.302397433
2,1,-0.016199993,-0.014882594,-0.05597657,0.834692478,0.272346228,-0.471894324,-0.016102869,-0.415840894,-0.909294844,0.428867246,-0.017707333,0.148456367,0.024808718,0.302397433
2,1,-0.016199993,-0.014882594,-0.05597657,0.834692478,0.272346228,-0.471894324,-0.016102869,-0.415840894,-0.909294844,0.428867246,-0.017707333,0.148456367,0.030955567,0.302397433
2,1,-0.171761543,-0.148618132,-0.156092048,2.162004709,0.736713767,-1.044545174,0.01386349,-0.464890242,-0.885259807,0.483510654,0.015659083,0.115612986,0.043297981,0.612175748
2,1,-0.171761543,-0.148618132,-0.156092048,2.162004709,0.736713767,-1.044545174,0.01386349,-0.464890242,-0.885259807,0.483510654,0.015659083,0.115612986,0.055640396,0.612175748
2,1,-0.171761543,-0.148618132,-0.156092048,2.162004709,0.736713767,-1.044545174,0.01386349,-0.464890242,-0.885259807,0.483510654,0.015659083,0.115612986,0.067766152,0.612175748
2,1,-0.171761543,-0.148618132,-0.156092048,2.162004709,0.736713767,-1.044545174,0.01386349,-0.464890242,-0.885259807,0.483510654,0.015659083,0.115612986,0.079891909,0.612175748
2,1,-0.085633077,-0.115361571,-0.151874304,3.10739398,0.959524274,-1.723000765,0.072098218,-0.558067858,-0.826657236,0.592055485,0.086996436,0.04471722,0.102031929,1.112888961
2,1,-0.085633077,-0.115361571,-0.151874304,3.10739398,0.959524274,-1.723000765,0.072098218,-0.558067858,-0.826657236,0.592055485,0.086996436,0.04471722,0.124171949,1.112888961
2,1,-0.085633077,-0.115361571,-0.151874304,3.10739398,0.959524274,-1.723000765,0.072098218,-0.558067858,-0.826657236,0.592055485,0.086996436,0.04471722,0.146504873,1.112888961
2,1,-0.085633077,-0.115361571,-0.151874304,3.10739398,0.959524274,-1.723000765,0.072098218,-0.558067858,-0.826657236,0.592055485,0.086996436,0.04471722,0.168837797,1.112888961
2,1,-0.153723985,-0.280542552,-0.063522458,2.678929329,1.174562931,-2.556717873,0.157797456,-0.641589403,-0.750641823,0.696568606,0.207199742,-0.083414926,0.200679352,1.588320467
2,1,-0.153723985,-0.280542552,-0.063522458,2.678929329,1.174562931,-2.556717873,0.157797456,-0.641589403,-0.750641823,0.696568606,0.207199742,-0.083414926,0.232520906,1.588320467
2,1,-0.153723985,-0.280542552,-0.063522458,2.678929329,1.174562931,-2.556717873,0.157797456,-0.641589403,-0.750641823,0.696568606,0.207199742,-0.083414926,0.264190418,1.588320467
2,1,-0.153723985,-0.280542552,-0.063522458,2.678929329,1.174562931,-2.556717873,0.157797456,-0.641589403,-0.750641823,0.696568606,0.207199742,-0.083414926,0.295859931,1.588320467
2,1,-0.14939028,-0.382539928,-0.082072139,1.929524541,1.333098412,-2.970791578,0.268194139,-0.683222771,-0.679175019,0.752167057,0.376086722,-0.258096676,0.328250463,1.62437141
2,1,-0.14939028,-0.382539928,-0.082072139,1.929524541,1.333098412,-2.970791578,0.268194139,-0.683222771,-0.679175019,0.752167057,0.376086722,-0.258096676,0.360640994,1.62437141
